user_name,user_followers,user_friends,user_favourites,user_verified,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,token_31,token_32,token_33,token_34
35,112418,19129,3528,0,1,3090,0,0,0,0,0,0,0,0,1616,4346,68,115,158,10,4897,650,75,115,3206,650,650,68,115,12,3954,317,75,115,3954,350,90,0,0,0,0,0,0,0,0,0,0,0
267,1101465,682,5137,0,1,0,0,0,0,0,0,0,0,0,124,10,8,782,1211,9,487,15,2326,648,5707,294,4813,282,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,2166863,472,2886,1,2455,1,1355,717,4003,560,4179,2321,3188,0,158,10,321,1444,79,16,48,352,690,60,3078,378,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1188475,513,14885,1,1,0,0,0,0,0,0,0,0,0,154,5589,326,496,744,427,748,64,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,405405,1374,65421,1,1,0,0,0,0,0,0,0,0,0,1024,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,391121,591,88558,0,1,0,0,0,0,0,0,0,0,0,1,35,645,822,123,11078,139,117,1587,624,165,1401,1410,380,139,84,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175404,227,35754,0,2,3,1,0,0,0,0,0,0,0,8,594,4744,12,4378,2485,22,202,66,22,202,28,2,8,744,805,22,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,532188,1163,22424,0,1,0,0,0,0,0,0,0,0,0,1419,257,170,123,136,2525,16,563,658,156,15,1200,560,14048,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,576293,109,15306,0,289,289,289,475,2030,13538,3446,1,0,0,289,8,39,514,34,381,381,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,114096,777,97487,0,1,0,0,0,0,0,0,0,0,0,1572,1090,2259,760,3192,31,52,9834,923,71,2046,237,54,18,464,3682,7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1101466,682,5137,0,1,0,0,0,0,0,0,0,0,0,35,133,197,965,2,151,851,123,1711,35,645,178,766,420,84,1349,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,356098,602,44782,0,1,0,0,0,0,0,0,0,0,0,10,215,274,353,21,1537,3030,36,6,1559,10,343,215,100,22,173,402,594,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175404,227,35754,0,2,3,1,0,0,0,0,0,0,0,15,622,439,474,489,64,15,2235,12,136,6336,249,186,10,9240,1879,72,45,1690,435,1459,2,0,0,0,0,0,0,0,0,0,0,0,0
1301,105635,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,963,18,925,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,147067,88,97789,0,1,0,0,0,0,0,0,0,0,0,2910,538,107,190,5226,18,36,1235,32,300,312,103,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175404,227,35754,0,2,3,1,0,0,0,0,0,0,0,8,334,83,7005,8,334,452,22,83,44,2,8,334,22,202,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,394273,481,4946,1,1,0,0,0,0,0,0,0,0,0,1744,1568,19,3840,2082,238,17,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112892,1046,43602,0,1,4440,0,0,0,0,0,0,0,0,1224,10,21,2402,155,185,30,10,331,6998,128,6377,55,26,7009,53,17,550,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,152987,854,131319,0,1,0,0,0,0,0,0,0,0,0,4677,5190,50,3,1,160,29,204,1592,406,181,37,3670,204,71,256,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,4583449,437,3348,1,5006,1,2,13,0,0,0,0,0,0,118,3491,880,44,1497,165,92,4733,2133,13777,566,900,5841,4857,3074,74,9022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175404,227,35754,0,2,3,1,0,0,0,0,0,0,0,805,143,40,542,4246,449,9413,2,41,435,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,107739,172,3963,1,1,6022,0,0,0,0,0,0,0,0,87,19,926,76,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112895,1046,43602,0,1,0,0,0,0,0,0,0,0,0,53,244,55,576,4790,2656,1334,14463,3654,167,4054,1545,257,11174,25,3654,40,2167,256,383,1286,53,0,0,0,0,0,0,0,0,0,0,0,0
1018,175408,227,35754,0,2,3,1,0,0,0,0,0,0,0,8,334,263,32,83,44,837,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,386397,0,1,0,9,3,1,14,13,33,960,119,65,5616,887,89,33,409,5616,501,5616,33,73,11,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,102288,3604,48746,1,1,2,0,0,0,0,0,0,0,0,110,447,55,1340,705,90,1552,2099,11961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3252,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1426,962,1940,1085,279,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1932,521,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2072,96,113,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1931,1,1384,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2209,1527,174,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175409,227,35754,0,2,3,1,0,0,0,0,0,0,0,20,449,322,4661,2,81,449,322,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,3075965,1528,15639,1,3,1,0,0,0,0,0,0,0,0,20,17,4519,1552,109,80,147,171,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,459228,27278,27349,1,1,0,0,0,0,0,0,0,0,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,254314,50,14198,0,1,0,0,0,0,0,0,0,0,0,14725,5656,2328,4020,4107,4187,2,9028,466,6507,27,7184,1820,1749,152,771,1749,1152,266,1209,403,219,12191,9746,717,290,0,0,0,0,0,0,0,0
352,3075965,1528,15639,1,1,0,0,0,0,0,0,0,0,0,1,2631,109,12,17,1489,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175409,227,35754,0,2,3,1,0,0,0,0,0,0,0,140,112,393,118,9116,435,3490,2,41,1221,1941,787,280,1194,1706,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1191,16,689,760,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2068,750,322,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3003,362,174,38,620,157,306,565,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175409,227,35754,0,2,3,1,0,0,0,0,0,0,0,418,640,555,837,13948,2,3931,912,11261,837,1489,1710,66,2,12281,252,648,280,1194,1706,546,0,0,0,0,0,0,0,0,0,0,0,0,0
417,532203,1163,22424,0,1,0,0,0,0,0,0,0,0,0,218,875,246,245,488,488,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175409,227,35754,0,2,3,1,0,0,0,0,0,0,0,118,264,79,118,28,2,8,744,8732,898,2,80,267,547,370,15,13182,8,334,3764,126,143,631,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,159,345,2976,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175409,227,35754,0,2,3,1,0,0,0,0,0,0,0,8,334,22,202,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,740901,126,5937,1,1,0,0,0,0,0,0,0,0,0,100,1857,1242,15,1451,517,785,11,204,57,444,257,1171,1049,11,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,248132,1039,31883,0,1,0,0,0,0,0,0,0,0,0,838,154,669,221,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175409,227,35754,0,2,3,1,0,0,0,0,0,0,0,950,338,11,96,280,7639,2,418,370,215,74,264,1308,11,640,280,28,40,39,325,3469,212,708,74,79,18,11,2,187,34,252,0,0,0
1249,139951,475,17718,1,1,0,0,0,0,0,0,0,0,0,890,282,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,213374,94,5491,0,1,0,0,0,0,0,0,0,0,0,23,1797,683,25,53,193,193,53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,356107,602,44785,0,1,0,0,0,0,0,0,0,0,0,190,1087,148,44,594,398,4227,114,138,131,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,345892,3350,5672,0,1,0,0,0,0,0,0,0,0,0,9580,838,398,806,1307,663,96,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,156664,1330,93650,0,1,0,0,0,0,0,0,0,0,0,363,19,1075,14389,1102,1,5849,89,13679,11,1792,221,3649,385,113,12223,516,4892,6136,70,2847,1724,1859,0,0,0,0,0,0,0,0,0,0,0
1166,112897,1046,43602,0,1,1203,0,0,0,0,0,0,0,0,1319,279,58,56,48,10622,2834,75,10,5664,8052,13482,3463,2430,461,429,91,173,2295,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,215263,676,8610,1,1,0,0,0,0,0,0,0,0,0,11043,3428,123,2724,471,2799,564,246,6437,587,35,151,164,1288,388,506,151,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2371,167,520,314,398,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1393576,490,1490,1,1,0,0,0,0,0,0,0,0,0,4927,2463,5898,522,13504,3329,14717,2556,4380,395,1470,156,272,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,147068,88,97789,0,1,0,0,0,0,0,0,0,0,0,124,708,131,366,12669,173,187,4724,7165,8,794,274,226,2656,3579,542,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,161964,38,91,0,1,0,0,0,0,0,0,0,0,0,15,35,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,532203,1163,22424,0,1,1,0,0,0,0,0,0,0,0,624,165,588,1401,151,35,650,26,3135,2666,1276,23,179,553,3959,1209,181,2292,2724,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,485315,1285,2204,0,1,0,0,0,0,0,0,0,0,0,1448,630,659,35,4712,4258,860,7875,4148,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,551482,3,202,0,33,455,2058,13227,1,0,0,0,0,0,15,13226,85,146,6,7444,7444,6,501,755,100,33,769,409,769,11,2165,255,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,213374,94,5491,0,1,0,0,0,0,0,0,0,0,0,77,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,147068,88,97789,0,1,0,0,0,0,0,0,0,0,0,118,79,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,405404,1374,65421,1,1,0,0,0,0,0,0,0,0,0,23,13304,3958,174,367,13837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,213374,94,5491,0,1,0,0,0,0,0,0,0,0,0,1364,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,119787,150,157756,0,1,0,0,0,0,0,0,0,0,0,96,6,2202,391,44,6,471,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,100900,76,1716,0,1,0,0,0,0,0,0,0,0,0,3306,375,12853,911,3076,57,271,5826,3471,3720,434,24,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,394304,481,4946,1,1,0,0,0,0,0,0,0,0,0,82,1239,5644,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,213374,94,5491,0,1,0,0,0,0,0,0,0,0,0,31,3379,275,4777,814,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,145108,2698,59380,0,1,0,0,0,0,0,0,0,0,0,6896,10556,979,13790,1876,142,9966,4112,6591,107,166,2690,137,6128,144,1733,7183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3252,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2786,20,1236,212,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,536528,374,6007,1,2,1,0,0,0,0,0,0,0,0,1,298,38,17,81,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1188499,513,14885,1,1,0,0,0,0,0,0,0,0,0,797,243,1633,911,796,218,2626,1078,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1425,1353,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3009,1883,1268,1165,39,2267,1025,2771,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,394307,481,4946,1,1,0,0,0,0,0,0,0,0,0,1214,75,87,42,23,1875,269,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,394307,481,4946,1,1,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,790151,1143,11631,1,85,1,0,0,0,0,0,0,0,0,970,658,40,462,15,5230,897,175,434,2152,707,136,4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,402925,387,24863,0,1,0,0,0,0,0,0,0,0,0,13432,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,391134,591,88559,0,1,0,0,0,0,0,0,0,0,0,4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112898,1046,43602,0,1,1,221,0,0,0,0,0,0,0,1251,1276,2475,155,11675,758,1149,355,18,14218,59,244,4621,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,743,328,34,36,45,431,181,39,45,39,181,26,582,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,147069,88,97789,0,1,0,0,0,0,0,0,0,0,0,688,28,970,912,66,303,39,54,131,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,356111,602,44785,0,1,0,0,0,0,0,0,0,0,0,315,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,119787,150,157756,0,1,0,0,0,0,0,0,0,0,0,2,96,6,78,51,1177,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2069,281,1439,182,2162,28,221,66,362,121,888,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,159,470,862,937,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,3255,538,176,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3006,67,286,869,2324,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,662,508,1199,205,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1368,1998,573,488,573,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2789,433,1342,3,100,1342,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3543,1463,62,407,34,595,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3009,1883,1268,1165,39,2267,1025,2771,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,159,1137,37,3179,37,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,7,88,3218,663,468,37,802,802,825,334,37,2767,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,364,2,2,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,391136,591,88559,0,1,0,0,0,0,0,0,0,0,0,218,488,2807,3571,1203,218,797,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2594,185,19,680,101,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2383,1819,287,25,1822,929,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1188501,513,14885,1,1,0,0,0,0,0,0,0,0,0,126,139,3364,137,3153,86,549,614,29,158,1088,1391,1145,117,4013,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112898,1046,43602,0,3,1,0,0,0,0,0,0,0,0,327,403,209,7823,18,315,2220,12368,2987,78,275,124,1251,71,387,2984,2033,253,127,6559,974,337,702,0,0,0,0,0,0,0,0,0,0,0
356,887569,729,105,1,9,1,3,183,0,0,0,0,0,0,64,1098,5967,5963,12,5809,936,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,114098,777,97487,0,1,0,0,0,0,0,0,0,0,0,797,1203,608,9581,797,2807,262,218,387,40,206,207,3556,3,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1481,224,1309,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1393576,490,1490,1,1,0,0,0,0,0,0,0,0,0,54,7123,4525,25,4525,499,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,238146,1004,470,0,1,0,0,0,0,0,0,0,0,0,213,204,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1188502,513,14885,1,1,0,0,0,0,0,0,0,0,0,494,1407,689,86,3,314,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,147069,88,97789,0,1,0,0,0,0,0,0,0,0,0,21,594,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,324041,958,5314,0,1,0,0,0,0,0,0,0,0,0,218,29,245,488,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105640,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,2378,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109918,223,159,1,2821,57,1,14,161,0,0,0,0,0,64,670,388,896,543,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,213374,94,5491,0,1,0,0,0,0,0,0,0,0,0,1007,978,495,12,24,560,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,394338,481,4946,1,1,0,0,0,0,0,0,0,0,0,132,78,10,231,7122,209,4015,132,405,3,10,538,50,1,1,124,268,538,1183,273,87,7282,1,100,930,101,5359,1494,254,0,0,0,0,0
309,104773,62,1357,0,1,0,0,0,0,0,0,0,0,0,224,500,172,6,618,270,557,407,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,204877,1,0,0,3990,1,0,0,0,0,0,0,0,0,1682,13405,137,1278,13463,145,4207,2411,650,1351,5684,745,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105639,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,3008,1643,224,1642,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,3571346,640,55,1,1,0,0,0,0,0,0,0,0,0,12,3708,600,223,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,110912,17116,194695,1,913,2820,228,52,3,1480,1,0,0,0,487,4978,72,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1188523,513,14885,1,1,0,0,0,0,0,0,0,0,0,1023,954,1419,257,170,136,970,16,773,15,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,321544,976,1925,1,1,0,0,0,0,0,0,0,0,0,218,29,245,488,488,190,1235,507,274,7032,3823,10,1078,1406,1172,50,2570,1472,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,149818,715,44168,0,1,0,0,0,0,0,0,0,0,0,320,3001,320,6,469,1253,38,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105638,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1369,230,75,1063,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,100918,138,40896,0,57,1,0,0,0,0,0,0,0,0,393,255,1770,86,31,29,305,145,232,16,9571,2152,51,32,248,396,57,1206,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,273200,21032,34193,0,1,18,270,2,0,0,0,0,0,0,346,18,1147,1003,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1553047,925,10088,1,3658,1,9,0,0,0,0,0,0,0,1254,53,597,5598,200,406,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,464422,310,6643,1,3705,1,0,0,0,0,0,0,0,0,5516,3438,108,14456,11,6044,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,783497,616,897,0,1,0,0,0,0,0,0,0,0,0,191,216,463,38,3599,246,3489,238,1590,2313,1006,149,553,1,35,71,1590,269,1,375,247,0,0,0,0,0,0,0,0,0,0,0,0,0
207,195952,818,5218,1,1,9525,0,0,0,0,0,0,0,0,1631,9735,1781,521,6356,754,246,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
